GreekToken,ExchangeToken,ExchangeSegMent,Series/InstType,Symbol,Description,ExpiryDate,OptionType,StrikePrice,TickSize,LotSize,TradingSymbol,SymbolWithExpiry
102061707,61707,NSEFO,OPTSTK,ADANIPORTS,ADANIPORTS 30MAR26 CE 1960,30MAR2026,CE,1960.00,0.05,475,ADANIPORTS263301960CE,ADANIPORTS30MAR1960CE
102061708,61708,NSEFO,OPTSTK,NBCC,NBCC 30MAR26 CE 48,30MAR2026,CE,48.00,0.01,6500,NBCC2633048CE,NBCC30MAR48CE
102061709,61709,NSEFO,OPTSTK,NBCC,NBCC 30MAR26 PE 48,30MAR2026,PE,48.00,0.01,6500,NBCC2633048PE,NBCC30MAR48PE
102061710,61710,NSEFO,OPTSTK,NBCC,NBCC 30MAR26 CE 52,30MAR2026,CE,52.00,0.01,6500,NBCC2633052CE,NBCC30MAR52CE
102061711,61711,NSEFO,OPTSTK,ADANIPORTS,ADANIPORTS 30MAR26 PE 1960,30MAR2026,PE,1960.00,0.05,475,ADANIPORTS263301960PE,ADANIPORTS30MAR1960PE
102061712,61712,NSEFO,OPTSTK,ADANIPORTS,ADANIPORTS 30MAR26 CE 2000,30MAR2026,CE,2000.00,0.05,475,ADANIPORTS263302000CE,ADANIPORTS30MAR2000CE
102061713,61713,NSEFO,OPTSTK,NBCC,NBCC 30MAR26 PE 52,30MAR2026,PE,52.00,0.01,6500,NBCC2633052PE,NBCC30MAR52PE
102061714,61714,NSEFO,OPTSTK,NBCC,NBCC 30MAR26 CE 62,30MAR2026,CE,62.00,0.01,6500,NBCC2633062CE,NBCC30MAR62CE
102061715,61715,NSEFO,OPTSTK,NBCC,NBCC 30MAR26 PE 62,30MAR2026,PE,62.00,0.01,6500,NBCC2633062PE,NBCC30MAR62PE
102061716,61716,NSEFO,OPTSTK,ADANIPORTS,ADANIPORTS 30MAR26 PE 2000,30MAR2026,PE,2000.00,0.05,475,ADANIPORTS263302000PE,ADANIPORTS30MAR2000PE
102061717,61717,NSEFO,OPTSTK,HAVELLS,HAVELLS 28APR26 PE 1780,28APR2026,PE,1780.00,0.05,500,HAVELLS264281780PE,HAVELLS28APR1780PE
102061718,61718,NSEFO,OPTSTK,HAVELLS,HAVELLS 28APR26 CE 2040,28APR2026,CE,2040.00,0.05,500,HAVELLS264282040CE,HAVELLS28APR2040CE
102061721,61721,NSEFO,OPTSTK,HAVELLS,HAVELLS 28APR26 PE 2040,28APR2026,PE,2040.00,0.05,500,HAVELLS264282040PE,HAVELLS28APR2040PE
102061723,61723,NSEFO,OPTSTK,NHPC,NHPC 30MAR26 CE 54,30MAR2026,CE,54.00,0.01,6400,NHPC2633054CE,NHPC30MAR54CE
102061724,61724,NSEFO,OPTSTK,NHPC,NHPC 30MAR26 PE 54,30MAR2026,PE,54.00,0.01,6400,NHPC2633054PE,NHPC30MAR54PE
102061726,61726,NSEFO,OPTSTK,HEROMOTOCO,HEROMOTOCO 28APR26 CE 3000,28APR2026,CE,3000.00,0.05,150,HEROMOTOCO264283000CE,HEROMOTOCO28APR3000CE
102061727,61727,NSEFO,OPTSTK,HEROMOTOCO,HEROMOTOCO 28APR26 PE 3000,28APR2026,PE,3000.00,0.05,150,HEROMOTOCO264283000PE,HEROMOTOCO28APR3000PE
102061732,61732,NSEFO,OPTSTK,INDUSINDBK,INDUSINDBK 30MAR26 CE 1300,30MAR2026,CE,1300.00,0.05,700,INDUSINDBK263301300CE,INDUSINDBK30MAR1300CE
102061744,61744,NSEFO,OPTSTK,INDUSINDBK,INDUSINDBK 30MAR26 PE 1300,30MAR2026,PE,1300.00,0.05,700,INDUSINDBK263301300PE,INDUSINDBK30MAR1300PE
102061745,61745,NSEFO,OPTSTK,INDUSINDBK,INDUSINDBK 28APR26 CE 1180,28APR2026,CE,1180.00,0.05,700,INDUSINDBK264281180CE,INDUSINDBK28APR1180CE
102061746,61746,NSEFO,OPTSTK,INDUSINDBK,INDUSINDBK 28APR26 PE 1180,28APR2026,PE,1180.00,0.05,700,INDUSINDBK264281180PE,INDUSINDBK28APR1180PE
102061747,61747,NSEFO,OPTIDX,NIFTY,NIFTY 24DEC29 PE 23000,24DEC2029,PE,23000.00,0.05,65,NIFTY29D2423000PE,NIFTY24DEC23000PE
102061748,61748,NSEFO,OPTIDX,NIFTY,NIFTY 24DEC29 CE 24000,24DEC2029,CE,24000.00,0.05,65,NIFTY29D2424000CE,NIFTY24DEC24000CE
102061749,61749,NSEFO,OPTIDX,NIFTY,NIFTY 24DEC29 PE 24000,24DEC2029,PE,24000.00,0.05,65,NIFTY29D2424000PE,NIFTY24DEC24000PE
102061750,61750,NSEFO,OPTSTK,ADANIPORTS,ADANIPORTS 30MAR26 CE 2080,30MAR2026,CE,2080.00,0.05,475,ADANIPORTS263302080CE,ADANIPORTS30MAR2080CE
102061754,61754,NSEFO,OPTSTK,ADANIPORTS,ADANIPORTS 30MAR26 PE 2080,30MAR2026,PE,2080.00,0.05,475,ADANIPORTS263302080PE,ADANIPORTS30MAR2080PE
102061756,61756,NSEFO,OPTSTK,INOXWIND,INOXWIND 30MAR26 CE 40,30MAR2026,CE,40.00,0.01,3575,INOXWIND2633040CE,INOXWIND30MAR40CE
102061757,61757,NSEFO,OPTSTK,INOXWIND,INOXWIND 30MAR26 PE 40,30MAR2026,PE,40.00,0.01,3575,INOXWIND2633040PE,INOXWIND30MAR40PE
102061758,61758,NSEFO,OPTSTK,INOXWIND,INOXWIND 30MAR26 CE 62.50,30MAR2026,CE,62.50,0.01,3575,INOXWIND2633062.50CE,INOXWIND30MAR62.50CE
102061759,61759,NSEFO,OPTSTK,INOXWIND,INOXWIND 30MAR26 PE 62.50,30MAR2026,PE,62.50,0.01,3575,INOXWIND2633062.50PE,INOXWIND30MAR62.50PE
102061772,61772,NSEFO,OPTSTK,INOXWIND,INOXWIND 28APR26 CE 55,28APR2026,CE,55.00,0.01,3575,INOXWIND2642855CE,INOXWIND28APR55CE
102061773,61773,NSEFO,OPTIDX,NIFTY,NIFTY 24DEC29 PE 25000,24DEC2029,PE,25000.00,0.05,65,NIFTY29D2425000PE,NIFTY24DEC25000PE
102061778,61778,NSEFO,OPTSTK,INOXWIND,INOXWIND 28APR26 PE 55,28APR2026,PE,55.00,0.01,3575,INOXWIND2642855PE,INOXWIND28APR55PE
102061779,61779,NSEFO,OPTIDX,NIFTY,NIFTY 24DEC29 PE 26000,24DEC2029,PE,26000.00,0.05,65,NIFTY29D2426000PE,NIFTY24DEC26000PE
102061794,61794,NSEFO,OPTIDX,NIFTY,NIFTY 24DEC29 CE 27000,24DEC2029,CE,27000.00,0.05,65,NIFTY29D2427000CE,NIFTY24DEC27000CE
102061795,61795,NSEFO,OPTIDX,NIFTY,NIFTY 24DEC29 PE 27000,24DEC2029,PE,27000.00,0.05,65,NIFTY29D2427000PE,NIFTY24DEC27000PE
102061826,61826,NSEFO,OPTSTK,JINDALSTEL,JINDALSTEL 30MAR26 CE 1510,30MAR2026,CE,1510.00,0.05,625,JINDALSTEL263301510CE,JINDALSTEL30MAR1510CE
102061827,61827,NSEFO,OPTSTK,JINDALSTEL,JINDALSTEL 30MAR26 PE 1510,30MAR2026,PE,1510.00,0.05,625,JINDALSTEL263301510PE,JINDALSTEL30MAR1510PE
102061849,61849,NSEFO,OPTSTK,JINDALSTEL,JINDALSTEL 30MAR26 CE 1700,30MAR2026,CE,1700.00,0.05,625,JINDALSTEL263301700CE,JINDALSTEL30MAR1700CE
102061850,61850,NSEFO,OPTSTK,JINDALSTEL,JINDALSTEL 30MAR26 PE 1700,30MAR2026,PE,1700.00,0.05,625,JINDALSTEL263301700PE,JINDALSTEL30MAR1700PE
102061858,61858,NSEFO,OPTSTK,JSWENERGY,JSWENERGY 30MAR26 CE 700,30MAR2026,CE,700.00,0.05,1000,JSWENERGY26330700CE,JSWENERGY30MAR700CE
102061862,61862,NSEFO,OPTSTK,JSWENERGY,JSWENERGY 30MAR26 PE 700,30MAR2026,PE,700.00,0.05,1000,JSWENERGY26330700PE,JSWENERGY30MAR700PE
102061868,61868,NSEFO,OPTSTK,LT,LT 28APR26 CE 5680,28APR2026,CE,5680.00,0.05,175,LT264285680CE,LT28APR5680CE
102061871,61871,NSEFO,OPTSTK,LT,LT 28APR26 PE 5680,28APR2026,PE,5680.00,0.05,175,LT264285680PE,LT28APR5680PE
102061932,61932,NSEFO,OPTIDX,NIFTY,NIFTY 24DEC29 CE 30000,24DEC2029,CE,30000.00,0.05,65,NIFTY29D2430000CE,NIFTY24DEC30000CE
102061933,61933,NSEFO,OPTIDX,NIFTY,NIFTY 24DEC29 PE 30000,24DEC2029,PE,30000.00,0.05,65,NIFTY29D2430000PE,NIFTY24DEC30000PE
102061947,61947,NSEFO,OPTSTK,NYKAA,NYKAA 30MAR26 CE 165,30MAR2026,CE,165.00,0.05,3125,NYKAA26330165CE,NYKAA30MAR165CE
102061948,61948,NSEFO,OPTSTK,NYKAA,NYKAA 30MAR26 PE 165,30MAR2026,PE,165.00,0.05,3125,NYKAA26330165PE,NYKAA30MAR165PE
102061951,61951,NSEFO,OPTSTK,LUPIN,LUPIN 30MAR26 CE 3200,30MAR2026,CE,3200.00,0.05,425,LUPIN263303200CE,LUPIN30MAR3200CE
102061952,61952,NSEFO,OPTSTK,LUPIN,LUPIN 30MAR26 PE 3200,30MAR2026,PE,3200.00,0.05,425,LUPIN263303200PE,LUPIN30MAR3200PE
102061953,61953,NSEFO,OPTSTK,LUPIN,LUPIN 28APR26 CE 2840,28APR2026,CE,2840.00,0.05,425,LUPIN264282840CE,LUPIN28APR2840CE
102061954,61954,NSEFO,OPTSTK,LUPIN,LUPIN 28APR26 PE 2840,28APR2026,PE,2840.00,0.05,425,LUPIN264282840PE,LUPIN28APR2840PE
102061957,61957,NSEFO,OPTSTK,MARICO,MARICO 30MAR26 CE 955,30MAR2026,CE,955.00,0.05,1200,MARICO26330955CE,MARICO30MAR955CE
102061958,61958,NSEFO,OPTSTK,MARICO,MARICO 30MAR26 PE 955,30MAR2026,PE,955.00,0.05,1200,MARICO26330955PE,MARICO30MAR955PE
102061990,61990,NSEFO,OPTSTK,MAXHEALTH,MAXHEALTH 30MAR26 CE 1410,30MAR2026,CE,1410.00,0.05,525,MAXHEALTH263301410CE,MAXHEALTH30MAR1410CE
102061991,61991,NSEFO,OPTSTK,MAXHEALTH,MAXHEALTH 30MAR26 PE 1410,30MAR2026,PE,1410.00,0.05,525,MAXHEALTH263301410PE,MAXHEALTH30MAR1410PE
102061992,61992,NSEFO,OPTSTK,MAXHEALTH,MAXHEALTH 30MAR26 CE 1560,30MAR2026,CE,1560.00,0.05,525,MAXHEALTH263301560CE,MAXHEALTH30MAR1560CE
102061993,61993,NSEFO,OPTSTK,MAXHEALTH,MAXHEALTH 30MAR26 PE 1560,30MAR2026,PE,1560.00,0.05,525,MAXHEALTH263301560PE,MAXHEALTH30MAR1560PE
102061994,61994,NSEFO,OPTSTK,MAXHEALTH,MAXHEALTH 28APR26 CE 1380,28APR2026,CE,1380.00,0.05,525,MAXHEALTH264281380CE,MAXHEALTH28APR1380CE
102061995,61995,NSEFO,OPTSTK,MAXHEALTH,MAXHEALTH 28APR26 PE 1380,28APR2026,PE,1380.00,0.05,525,MAXHEALTH264281380PE,MAXHEALTH28APR1380PE
102061998,61998,NSEFO,OPTSTK,MFSL,MFSL 30MAR26 CE 2380,30MAR2026,CE,2380.00,0.05,400,MFSL263302380CE,MFSL30MAR2380CE
102061999,61999,NSEFO,OPTSTK,MFSL,MFSL 30MAR26 PE 2380,30MAR2026,PE,2380.00,0.05,400,MFSL263302380PE,MFSL30MAR2380PE
102062001,62001,NSEFO,OPTSTK,OBEROIRLTY,OBEROIRLTY 30MAR26 CE 800,30MAR2026,CE,800.00,0.05,350,OBEROIRLTY26330800CE,OBEROIRLTY30MAR800CE
102062004,62004,NSEFO,OPTSTK,NAUKRI,NAUKRI 30MAR26 CE 700,30MAR2026,CE,700.00,0.05,375,NAUKRI26330700CE,NAUKRI30MAR700CE
102062005,62005,NSEFO,OPTSTK,NAUKRI,NAUKRI 30MAR26 PE 700,30MAR2026,PE,700.00,0.05,375,NAUKRI26330700PE,NAUKRI30MAR700PE
102062006,62006,NSEFO,OPTIDX,NIFTY,NIFTY 24DEC29 CE 33000,24DEC2029,CE,33000.00,0.05,65,NIFTY29D2433000CE,NIFTY24DEC33000CE
102062007,62007,NSEFO,OPTIDX,NIFTY,NIFTY 24DEC29 PE 33000,24DEC2029,PE,33000.00,0.05,65,NIFTY29D2433000PE,NIFTY24DEC33000PE
102062011,62011,NSEFO,OPTSTK,OBEROIRLTY,OBEROIRLTY 30MAR26 PE 800,30MAR2026,PE,800.00,0.05,350,OBEROIRLTY26330800PE,OBEROIRLTY30MAR800PE
102062012,62012,NSEFO,OPTSTK,OBEROIRLTY,OBEROIRLTY 30MAR26 CE 880,30MAR2026,CE,880.00,0.05,350,OBEROIRLTY26330880CE,OBEROIRLTY30MAR880CE
102062024,62024,NSEFO,OPTSTK,OBEROIRLTY,OBEROIRLTY 30MAR26 PE 880,30MAR2026,PE,880.00,0.05,350,OBEROIRLTY26330880PE,OBEROIRLTY30MAR880PE
102062025,62025,NSEFO,OPTSTK,OBEROIRLTY,OBEROIRLTY 30MAR26 CE 1080,30MAR2026,CE,1080.00,0.05,350,OBEROIRLTY263301080CE,OBEROIRLTY30MAR1080CE
102062026,62026,NSEFO,OPTIDX,NIFTY,NIFTY 24DEC29 CE 36000,24DEC2029,CE,36000.00,0.05,65,NIFTY29D2436000CE,NIFTY24DEC36000CE
102062027,62027,NSEFO,OPTIDX,NIFTY,NIFTY 24DEC29 PE 36000,24DEC2029,PE,36000.00,0.05,65,NIFTY29D2436000PE,NIFTY24DEC36000PE
102062028,62028,NSEFO,OPTSTK,POWERGRID,POWERGRID 30MAR26 CE 382.50,30MAR2026,CE,382.50,0.05,1900,POWERGRID26330382.50CE,POWERGRID30MAR382.50CE
102062029,62029,NSEFO,OPTSTK,POWERGRID,POWERGRID 30MAR26 PE 382.50,30MAR2026,PE,382.50,0.05,1900,POWERGRID26330382.50PE,POWERGRID30MAR382.50PE
102062034,62034,NSEFO,OPTSTK,OBEROIRLTY,OBEROIRLTY 30MAR26 PE 1080,30MAR2026,PE,1080.00,0.05,350,OBEROIRLTY263301080PE,OBEROIRLTY30MAR1080PE
102062035,62035,NSEFO,OPTSTK,POWERGRID,POWERGRID 30MAR26 CE 420,30MAR2026,CE,420.00,0.05,1900,POWERGRID26330420CE,POWERGRID30MAR420CE
102062042,62042,NSEFO,OPTSTK,POWERGRID,POWERGRID 30MAR26 PE 420,30MAR2026,PE,420.00,0.05,1900,POWERGRID26330420PE,POWERGRID30MAR420PE
102062043,62043,NSEFO,OPTSTK,POWERGRID,POWERGRID 28APR26 CE 375,28APR2026,CE,375.00,0.05,1900,POWERGRID26428375CE,POWERGRID28APR375CE
102062044,62044,NSEFO,OPTSTK,POWERGRID,POWERGRID 28APR26 PE 375,28APR2026,PE,375.00,0.05,1900,POWERGRID26428375PE,POWERGRID28APR375PE
102062045,62045,NSEFO,OPTSTK,POWERGRID,POWERGRID 28APR26 CE 420,28APR2026,CE,420.00,0.05,1900,POWERGRID26428420CE,POWERGRID28APR420CE
102062046,62046,NSEFO,OPTIDX,NIFTY,NIFTY 24DEC29 CE 39000,24DEC2029,CE,39000.00,0.05,65,NIFTY29D2439000CE,NIFTY24DEC39000CE
102062047,62047,NSEFO,OPTIDX,NIFTY,NIFTY 24DEC29 PE 39000,24DEC2029,PE,39000.00,0.05,65,NIFTY29D2439000PE,NIFTY24DEC39000PE
102062052,62052,NSEFO,OPTSTK,POWERGRID,POWERGRID 28APR26 PE 420,28APR2026,PE,420.00,0.05,1900,POWERGRID26428420PE,POWERGRID28APR420PE
102062057,62057,NSEFO,OPTSTK,POWERINDIA,POWERINDIA 30MAR26 CE 32000,30MAR2026,CE,32000.00,0.05,50,POWERINDIA2633032000CE,POWERINDIA30MAR32000CE
102062067,62067,NSEFO,OPTSTK,POWERINDIA,POWERINDIA 30MAR26 PE 32000,30MAR2026,PE,32000.00,0.05,50,POWERINDIA2633032000PE,POWERINDIA30MAR32000PE
102062084,62084,NSEFO,OPTSTK,PAGEIND,PAGEIND 30MAR26 CE 21000,30MAR2026,CE,21000.00,0.05,15,PAGEIND2633021000CE,PAGEIND30MAR21000CE
102062085,62085,NSEFO,OPTSTK,PAGEIND,PAGEIND 30MAR26 PE 21000,30MAR2026,PE,21000.00,0.05,15,PAGEIND2633021000PE,PAGEIND30MAR21000PE
102062090,62090,NSEFO,OPTSTK,SBIN,SBIN 28APR26 CE 1390,28APR2026,CE,1390.00,0.05,750,SBIN264281390CE,SBIN28APR1390CE
102062091,62091,NSEFO,OPTSTK,SBIN,SBIN 28APR26 PE 1390,28APR2026,PE,1390.00,0.05,750,SBIN264281390PE,SBIN28APR1390PE
102062098,62098,NSEFO,OPTSTK,SUPREMEIND,SUPREMEIND 30MAR26 CE 4950,30MAR2026,CE,4950.00,0.05,175,SUPREMEIND263304950CE,SUPREMEIND30MAR4950CE
102062099,62099,NSEFO,OPTSTK,SUPREMEIND,SUPREMEIND 30MAR26 PE 4950,30MAR2026,PE,4950.00,0.05,175,SUPREMEIND263304950PE,SUPREMEIND30MAR4950PE
102062102,62102,NSEFO,OPTSTK,SUPREMEIND,SUPREMEIND 30MAR26 CE 5400,30MAR2026,CE,5400.00,0.05,175,SUPREMEIND263305400CE,SUPREMEIND30MAR5400CE
102062103,62103,NSEFO,OPTSTK,SUPREMEIND,SUPREMEIND 30MAR26 PE 5400,30MAR2026,PE,5400.00,0.05,175,SUPREMEIND263305400PE,SUPREMEIND30MAR5400PE
102062104,62104,NSEFO,OPTSTK,PATANJALI,PATANJALI 30MAR26 CE 350,30MAR2026,CE,350.00,0.05,900,PATANJALI26330350CE,PATANJALI30MAR350CE
102062105,62105,NSEFO,OPTSTK,PATANJALI,PATANJALI 30MAR26 PE 350,30MAR2026,PE,350.00,0.05,900,PATANJALI26330350PE,PATANJALI30MAR350PE
102062108,62108,NSEFO,OPTSTK,TATAPOWER,TATAPOWER 30MAR26 CE 472.50,30MAR2026,CE,472.50,0.05,1450,TATAPOWER26330472.50CE,TATAPOWER30MAR472.50CE
102062109,62109,NSEFO,OPTSTK,TATAPOWER,TATAPOWER 30MAR26 PE 472.50,30MAR2026,PE,472.50,0.05,1450,TATAPOWER26330472.50PE,TATAPOWER30MAR472.50PE
102062112,62112,NSEFO,OPTSTK,TATATECH,TATATECH 30MAR26 CE 415,30MAR2026,CE,415.00,0.05,800,TATATECH26330415CE,TATATECH30MAR415CE
102062113,62113,NSEFO,OPTSTK,TATATECH,TATATECH 30MAR26 PE 415,30MAR2026,PE,415.00,0.05,800,TATATECH26330415PE,TATATECH30MAR415PE
102062142,62142,NSEFO,OPTSTK,TORNTPHARM,TORNTPHARM 30MAR26 CE 4820,30MAR2026,CE,4820.00,0.05,250,TORNTPHARM263304820CE,TORNTPHARM30MAR4820CE
102062143,62143,NSEFO,OPTSTK,TORNTPHARM,TORNTPHARM 30MAR26 PE 4820,30MAR2026,PE,4820.00,0.05,250,TORNTPHARM263304820PE,TORNTPHARM30MAR4820PE
102062144,62144,NSEFO,OPTSTK,TORNTPHARM,TORNTPHARM 30MAR26 CE 4860,30MAR2026,CE,4860.00,0.05,250,TORNTPHARM263304860CE,TORNTPHARM30MAR4860CE
102062145,62145,NSEFO,OPTSTK,TORNTPHARM,TORNTPHARM 30MAR26 PE 4860,30MAR2026,PE,4860.00,0.05,250,TORNTPHARM263304860PE,TORNTPHARM30MAR4860PE
102062146,62146,NSEFO,OPTSTK,TORNTPHARM,TORNTPHARM 30MAR26 CE 4900,30MAR2026,CE,4900.00,0.05,250,TORNTPHARM263304900CE,TORNTPHARM30MAR4900CE
102062147,62147,NSEFO,OPTSTK,TORNTPHARM,TORNTPHARM 30MAR26 PE 4900,30MAR2026,PE,4900.00,0.05,250,TORNTPHARM263304900PE,TORNTPHARM30MAR4900PE
102062148,62148,NSEFO,OPTSTK,TORNTPHARM,TORNTPHARM 30MAR26 CE 4940,30MAR2026,CE,4940.00,0.05,250,TORNTPHARM263304940CE,TORNTPHARM30MAR4940CE
102062149,62149,NSEFO,OPTSTK,TORNTPHARM,TORNTPHARM 30MAR26 PE 4940,30MAR2026,PE,4940.00,0.05,250,TORNTPHARM263304940PE,TORNTPHARM30MAR4940PE
102062150,62150,NSEFO,OPTSTK,TORNTPHARM,TORNTPHARM 30MAR26 CE 4980,30MAR2026,CE,4980.00,0.05,250,TORNTPHARM263304980CE,TORNTPHARM30MAR4980CE
102062151,62151,NSEFO,OPTSTK,TORNTPHARM,TORNTPHARM 30MAR26 PE 4980,30MAR2026,PE,4980.00,0.05,250,TORNTPHARM263304980PE,TORNTPHARM30MAR4980PE
102062152,62152,NSEFO,OPTSTK,TORNTPHARM,TORNTPHARM 30MAR26 CE 5560,30MAR2026,CE,5560.00,0.05,250,TORNTPHARM263305560CE,TORNTPHARM30MAR5560CE
102062153,62153,NSEFO,OPTSTK,TORNTPHARM,TORNTPHARM 30MAR26 PE 5560,30MAR2026,PE,5560.00,0.05,250,TORNTPHARM263305560PE,TORNTPHARM30MAR5560PE
102062156,62156,NSEFO,OPTSTK,TORNTPHARM,TORNTPHARM 30MAR26 CE 5600,30MAR2026,CE,5600.00,0.05,250,TORNTPHARM263305600CE,TORNTPHARM30MAR5600CE
102062157,62157,NSEFO,OPTSTK,TORNTPHARM,TORNTPHARM 30MAR26 PE 5600,30MAR2026,PE,5600.00,0.05,250,TORNTPHARM263305600PE,TORNTPHARM30MAR5600PE
102062158,62158,NSEFO,OPTSTK,TORNTPHARM,TORNTPHARM 30MAR26 CE 5640,30MAR2026,CE,5640.00,0.05,250,TORNTPHARM263305640CE,TORNTPHARM30MAR5640CE
102062159,62159,NSEFO,OPTSTK,TORNTPHARM,TORNTPHARM 30MAR26 PE 5640,30MAR2026,PE,5640.00,0.05,250,TORNTPHARM263305640PE,TORNTPHARM30MAR5640PE
102062160,62160,NSEFO,OPTSTK,TORNTPHARM,TORNTPHARM 30MAR26 CE 5680,30MAR2026,CE,5680.00,0.05,250,TORNTPHARM263305680CE,TORNTPHARM30MAR5680CE
102062163,62163,NSEFO,OPTSTK,TORNTPHARM,TORNTPHARM 30MAR26 PE 5680,30MAR2026,PE,5680.00,0.05,250,TORNTPHARM263305680PE,TORNTPHARM30MAR5680PE
102062164,62164,NSEFO,OPTSTK,TORNTPHARM,TORNTPHARM 30MAR26 CE 5720,30MAR2026,CE,5720.00,0.05,250,TORNTPHARM263305720CE,TORNTPHARM30MAR5720CE
102062165,62165,NSEFO,OPTSTK,TORNTPHARM,TORNTPHARM 30MAR26 PE 5720,30MAR2026,PE,5720.00,0.05,250,TORNTPHARM263305720PE,TORNTPHARM30MAR5720PE
102062166,62166,NSEFO,OPTSTK,TORNTPHARM,TORNTPHARM 28APR26 CE 4840,28APR2026,CE,4840.00,0.05,250,TORNTPHARM264284840CE,TORNTPHARM28APR4840CE
102062167,62167,NSEFO,OPTSTK,TORNTPHARM,TORNTPHARM 28APR26 PE 4840,28APR2026,PE,4840.00,0.05,250,TORNTPHARM264284840PE,TORNTPHARM28APR4840PE
102062168,62168,NSEFO,OPTSTK,TORNTPHARM,TORNTPHARM 28APR26 CE 4920,28APR2026,CE,4920.00,0.05,250,TORNTPHARM264284920CE,TORNTPHARM28APR4920CE
102062169,62169,NSEFO,OPTSTK,TORNTPHARM,TORNTPHARM 28APR26 PE 4920,28APR2026,PE,4920.00,0.05,250,TORNTPHARM264284920PE,TORNTPHARM28APR4920PE
102062170,62170,NSEFO,OPTSTK,TORNTPHARM,TORNTPHARM 28APR26 CE 5000,28APR2026,CE,5000.00,0.05,250,TORNTPHARM264285000CE,TORNTPHARM28APR5000CE
102062171,62171,NSEFO,OPTSTK,TORNTPHARM,TORNTPHARM 28APR26 PE 5000,28APR2026,PE,5000.00,0.05,250,TORNTPHARM264285000PE,TORNTPHARM28APR5000PE
102062172,62172,NSEFO,OPTSTK,TORNTPHARM,TORNTPHARM 28APR26 CE 5600,28APR2026,CE,5600.00,0.05,250,TORNTPHARM264285600CE,TORNTPHARM28APR5600CE
102062176,62176,NSEFO,OPTSTK,TORNTPHARM,TORNTPHARM 28APR26 PE 5600,28APR2026,PE,5600.00,0.05,250,TORNTPHARM264285600PE,TORNTPHARM28APR5600PE
102062177,62177,NSEFO,OPTSTK,TORNTPHARM,TORNTPHARM 28APR26 CE 5680,28APR2026,CE,5680.00,0.05,250,TORNTPHARM264285680CE,TORNTPHARM28APR5680CE
102062178,62178,NSEFO,OPTSTK,TORNTPHARM,TORNTPHARM 28APR26 PE 5680,28APR2026,PE,5680.00,0.05,250,TORNTPHARM264285680PE,TORNTPHARM28APR5680PE
102062181,62181,NSEFO,OPTSTK,UNIONBANK,UNIONBANK 30MAR26 CE 260,30MAR2026,CE,260.00,0.01,4425,UNIONBANK26330260CE,UNIONBANK30MAR260CE
102062182,62182,NSEFO,OPTSTK,UNIONBANK,UNIONBANK 30MAR26 PE 260,30MAR2026,PE,260.00,0.01,4425,UNIONBANK26330260PE,UNIONBANK30MAR260PE
102062219,62219,NSEFO,OPTIDX,BANKNIFTY,BANKNIFTY 30MAR26 CE 76100,30MAR2026,CE,76100.00,0.05,30,BANKNIFTY2633076100CE,BANKNIFTY30MAR76100CE
102062223,62223,NSEFO,OPTIDX,BANKNIFTY,BANKNIFTY 30MAR26 PE 76100,30MAR2026,PE,76100.00,0.05,30,BANKNIFTY2633076100PE,BANKNIFTY30MAR76100PE
102062224,62224,NSEFO,OPTIDX,BANKNIFTY,BANKNIFTY 30MAR26 CE 76200,30MAR2026,CE,76200.00,0.05,30,BANKNIFTY2633076200CE,BANKNIFTY30MAR76200CE
102062225,62225,NSEFO,OPTIDX,BANKNIFTY,BANKNIFTY 30MAR26 PE 76200,30MAR2026,PE,76200.00,0.05,30,BANKNIFTY2633076200PE,BANKNIFTY30MAR76200PE
102062226,62226,NSEFO,OPTIDX,BANKNIFTY,BANKNIFTY 28APR26 CE 76100,28APR2026,CE,76100.00,0.05,30,BANKNIFTY2642876100CE,BANKNIFTY28APR76100CE
102062230,62230,NSEFO,OPTIDX,BANKNIFTY,BANKNIFTY 28APR26 PE 76100,28APR2026,PE,76100.00,0.05,30,BANKNIFTY2642876100PE,BANKNIFTY28APR76100PE
102062231,62231,NSEFO,OPTSTK,ALKEM,ALKEM 30MAR26 CE 3400,30MAR2026,CE,3400.00,0.05,125,ALKEM263303400CE,ALKEM30MAR3400CE
102062232,62232,NSEFO,OPTSTK,ALKEM,ALKEM 30MAR26 PE 3400,30MAR2026,PE,3400.00,0.05,125,ALKEM263303400PE,ALKEM30MAR3400PE
102062233,62233,NSEFO,OPTSTK,ALKEM,ALKEM 30MAR26 CE 3600,30MAR2026,CE,3600.00,0.05,125,ALKEM263303600CE,ALKEM30MAR3600CE
102062239,62239,NSEFO,OPTSTK,PGEL,PGEL 30MAR26 CE 380,30MAR2026,CE,380.00,0.05,950,PGEL26330380CE,PGEL30MAR380CE
102062240,62240,NSEFO,OPTSTK,PGEL,PGEL 30MAR26 PE 380,30MAR2026,PE,380.00,0.05,950,PGEL26330380PE,PGEL30MAR380PE
102062241,62241,NSEFO,OPTIDX,BANKNIFTY,BANKNIFTY 28APR26 CE 76200,28APR2026,CE,76200.00,0.05,30,BANKNIFTY2642876200CE,BANKNIFTY28APR76200CE
102062242,62242,NSEFO,OPTIDX,BANKNIFTY,BANKNIFTY 28APR26 PE 76200,28APR2026,PE,76200.00,0.05,30,BANKNIFTY2642876200PE,BANKNIFTY28APR76200PE
